,SMILES,STABILITY_SCORE,CHEMBL_ID
2823,COc1cc(N2CCN(CC2)C2CCN(CC2)c2cccc3ccc(nc23)C(F)(F)F)c2ncccc2c1,0.0,CHEMBL1096540
2921,Cc1ccc(cc1)C(NC(=O)COCc1ccccc1)c1cc(Cl)c2cccnc2c1O,0.3,CHEMBL480188
2928,CN1CCN(CCOc2ccc(\C=C\c3cncc(C#N)c3Nc3ccc4[nH]ccc4c3C)cc2)CC1,0.2,CHEMBL568457
2944,CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)nc3)cc2)c2c(C)cccc2n1,0.0,CHEMBL569533
3017,CN(C)CC(=O)NC(C1=Nc2ccc(cc2C(=O)N1)-c1cn[nH]c1)c1ccc(Cl)cc1,0.3,CHEMBL2333882
3028,CC(C)(C)n1nc(Cc2ccc(F)c(Cl)c2)c2c(N)ncnc12,0.1,CHEMBL2324589
3043,CCOc1cc(O[C@@H]2C[C@H](N(C2)C(=O)[C@@H](CC(=O)Nc2ccccc2)C(C)(C)C)C(=O)N[C@@]2(C[C@H]2C=C)C(=O)NS(=O)(=O)C2CC2)c2cccc(Cl)c2n1,2.7,CHEMBL2403893
3054,OC(=O)C#Cc1ccc(NC(=O)CSc2nnnn2-c2ccc(cc2Cl)C2CC2)c(Cl)c1,0.3,CHEMBL393422
3109,N[C@@H](CC(=O)N1CCC[C@H]1c1nc(no1)-c1ncc(F)cc1F)Cc1cc(F)c(F)cc1F,2.0,CHEMBL566829
3133,CNC[C@@H](O)CCN1c2ccccc2N(c2ccccc2Cl)S1(=O)=O,0.1,CHEMBL1086035
3138,COc1nc(nc(n1)-c1ccc(NC(=O)Nc2ccc(cc2)C(=O)NCCN(C)C)cc1)N1CCOCC1,0.5,CHEMBL1808980
3191,CCc1nc(N)nc(N)c1-c1ccc2OC(C)(C(=O)N(CCCCO)c2c1)c1cc(F)cc(F)c1,0.1,CHEMBL429459
3226,Cn1cc(Br)c(n1)C(=O)N1CCN(CCc2ccc(F)cc2F)CC1,0.1,CHEMBL1214659
3271,Oc1cccc(c1)-c1ccc(cc1)-c1cccc(O)c1,0.4,CHEMBL502908
3352,Fc1ccc(C(=O)N[C@@H](Cc2c[nH]c3ccccc23)C(=O)Nc2ccncc2)c(F)c1,0.1,CHEMBL2431631
3359,Nc1ncnc(Nc2ccc(OCc3ccccn3)c(F)c2)c1-c1nc(CNC(=O)C=C)co1,0.3,CHEMBL2035812
3369,Clc1ccc(CNC(=O)N2CCC(CC2)Oc2ccccc2)c(Cl)c1,0.1,CHEMBL589135
3411,COc1ccc(cc1C#Cc1cccc(C)n1)C(=O)N1CCN(CC1)c1ccccn1,0.2,CHEMBL1645021
3412,CC(C)OC(=O)Nc1ccc2c(c1)sc1cc(ccc21)S(=O)(=O)N[C@@H](C(C)C)C(O)=O,0.5,CHEMBL559583
3464,O=C(Nc1ccncc1)Nc1ccc(cc1)-c1nc(N2CCOCC2)c2ccn(CCN3CCCC3)c2n1,0.1,CHEMBL1089428
3480,CCc1nc(N)nc(N)c1-c1ccc2OC(C)(C(=O)N(CCOCC(F)(F)F)c2c1)c1cc(F)cc(F)c1,0.1,CHEMBL241457
3494,CN1CCN(Cc2ccc(NC(=O)c3ccc(C)c(c3)C#Cc3cnc4[nH]ncc4c3)cc2C(F)(F)F)CC1,0.9,CHEMBL2316582
3502,Cc1c2CCCN3CCC[C@@H]3CNc3cc(ccc3C(N)=O)-n2c2CC(C)(C)CC(=O)c12,0.1,CHEMBL1738705
3542,Clc1ccc(CNC(=O)N2CCC(CC2)Oc2ccccc2C#N)c(Cl)c1,0.1,CHEMBL589376
3608,OC(=O)c1ccc(OC2CCN(CC2)C(=O)NCc2ccc(Cl)cc2Cl)cc1,2.9,CHEMBL608263
3617,Cc1nc2c(cccc2n1-c1cccc(Oc2cccc(c2)S(C)(=O)=O)c1)C(F)(F)F,0.5,CHEMBL594757
3618,NCc1c(ccc2ncn(CCO)c12)-c1ccccc1Cl,0.5,CHEMBL401542
3625,N[C@@H](Cc1ccc(F)cc1)C1=Nc2ccc(cc2C(=O)N1)-c1cn[nH]c1,0.7,CHEMBL2333905
3651,CC(C)NC(=O)C(C)(C)N1CCN(CC1)C1CCCCC1,0.1,CHEMBL2391374
3656,CNCC[C@@H](c1ccc(Cl)c(Cl)c1)n1nnc(C)n1,0.9,CHEMBL1224382
3677,CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)nc3)cc2)c2cccc(C)c2n1,0.4,CHEMBL577072
3707,CC1=NN(C(=O)C=C1c1ccc(OC2CCN(CC2)C2CCC2)cc1)c1ccccn1,0.7,CHEMBL1945848
3759,COc1cc(Nc2c(cnc3cc(\C=C\CCN4CCCCC4)c(OC)cc23)C#N)c(Cl)cc1Cl,0.5,CHEMBL1088372
3761,COC(=O)Nc1ccc2c(c1)oc1cc(ccc21)S(=O)(=O)N[C@H](C(C)C)C(O)=O,0.5,CHEMBL550562
3787,Cn1c(c(C2CCCC2)c2ccc(cc12)C(=O)NC1(CCC1)C(=O)Nc1ccc(\C=C\C(O)=O)cc1)-c1ccc(Cl)cn1,5.0,CHEMBL2181634
3808,CNC(=O)NCC(O)CN1[C@H]2CC[C@@H]1C[C@@H](C2)NC(=O)C1=Cc2ccccc2N(C(C)C)C1=O,90.0,CHEMBL2087328
3835,Cc1ccc(Nc2nc(cs2)-c2cc(no2)-c2ccccc2)nc1,2.5,CHEMBL1672206
3842,O=S(=O)(CC1CS1)c1ccc(Oc2ccccc2)cc1,0.2,CHEMBL483857
3854,FC(F)(F)c1ccccc1C(=O)Nc1sc2COCCc2c1C(=O)N1CC(F)(F)C1,0.1,CHEMBL2205591
3913,CN(C)CC1(CCCCC1)c1ccc(Cl)c(Cl)c1,0.2,CHEMBL1683874
3962,CCc1nc(CN2CCN(CC2)c2cccn3cc(nc23)-c2ccc(cc2)C(C)(C)C)c(C)[nH]1,0.3,CHEMBL1092638
4006,COC(=O)N1CCC(CN2CCC(CNC(=O)c3cccc4[nH]c(nc34)C(C)C)CC2)CC1,1.4,CHEMBL2402904
4032,CNC[C@H](O)CCN1c2ccccc2N(c2cc(F)ccc2F)S1(=O)=O,0.1,CHEMBL1084313
4067,Cn1c(c(C2CCCCC2)c2ccc(cc12)C(=O)NC1(CCC1)C(=O)Nc1ccc(cc1)C(O)=O)-c1ccccn1,0.1,CHEMBL1778602
4081,CC(C)(C)n1nc(Cc2cccc(Cl)c2)c2c(N)ncnc12,0.1,CHEMBL2324597
4130,CC(C)N1CCC(CC1)Nc1cc(C)nc2c(c(C)nn12)-c1ccc(C)cc1,1.0,CHEMBL2207857
4155,Cc1nc(C(=O)Nc2cccc(F)n2)c(C)n1-c1ccc(F)cc1,1.1,CHEMBL2346731
4189,NC(=O)c1noc(n1)[C@H](CCCC1CCCCC1)CC(=O)NO,0.0,CHEMBL226630
4205,CC(C)(OCC(O)=O)C#Cc1ccc(NC(=O)CSc2nnnn2-c2ccc(cc2Cl)C2CC2)c(Cl)c1,0.5,CHEMBL393423
4235,Cc1c(nn(C)c1-c1ccc(F)cc1)C(=O)Nc1ccnc(Cl)n1,5.0,CHEMBL2346721
4254,CS(=O)(=O)c1ccc(cc1)C(CCNC(=O)c1ccc(cc1)C#N)c1ccc(F)cc1,2.5,CHEMBL556716
4308,CC(C)COC(=O)Nc1ccc(cc1)-c1cnc2c(cnn2c1N)-c1cccc(c1)N1CCN(CC1)S(C)(=O)=O,0.4,CHEMBL1082403
4356,Fc1cc(Nc2ccccc2)ccc1C(=O)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1,0.5,CHEMBL2431539
4448,Clc1cc(ccc1NC(=O)CSc1nnnn1-c1ccc(cc1Cl)C1CC1)C#C,0.1,CHEMBL393191
4461,CC(C)NC(=O)c1cccc(c1)-c1cc([nH]n1)-c1ccc(CNC2CC2)cc1,0.3,CHEMBL1683312
4467,COc1ccc(F)cc1CCC1CCC(CCN)O1,1.8,CHEMBL464422
4497,CN(C)CCn1ccc2c(nc(nc12)-c1ccc(NC(=O)Nc2ccccn2)cc1)N1CCOCC1,0.1,CHEMBL1092546
4508,COc1ccc(cc1)C1=NO[C@]2([C@@H]1c1ccccc1)C(=O)Nc1cc(Cl)ccc21,3.1,CHEMBL3100050
4598,CCc1cc(CC)nc(OCCCn2c3CCCC(=O)c3c3cc(ccc23)-c2nc(C)no2)n1,0.5,CHEMBL2179485
4676,Cc1c[nH]c2c(Nc3nc(N[C@@H]4CCCC[C@@H]4N)cc4N=C(C)NC(=O)c34)cccc12,1.0,CHEMBL3262621
4708,COc1ccc(cc1)C(N)C1=Nc2ccc(cc2C(=O)N1)-c1cn[nH]c1,1.1,CHEMBL2334288
4718,CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)cc3)cc2)c2ccc(C)cc2n1,0.3,CHEMBL577512
4728,O=C(CN1CCN2CCC[C@H]2C1)NC1CCCCC1,0.1,CHEMBL2391353
4756,COCCNC(=O)c1cccc(c1)-c1cc([nH]n1)-c1ccc(cc1)N1CCN(C)CC1,0.1,CHEMBL1683426
4775,Cc1c(nn(C)c1-c1ccc(F)cc1)C(=O)Nc1ccnc(C)c1,1.3,CHEMBL2346718
4780,C[C@H](O)CN1CCC(CC1)c1ccc(Nc2ncc3ccc(-c4ccccc4N(C)S(C)(=O)=O)n3n2)cc1,0.3,CHEMBL1923592
4789,Clc1ccc2oc(nc2c1)N1CCC(CC1)C(=O)N[C@H]1CCC[C@@H]1OCc1ccccc1,0.1,CHEMBL2315853
4847,Cn1cc(\C=C2/C(=O)NN=C2c2nccs2)c2c(OCc3cccc(F)c3F)cccc12,0.2,CHEMBL1922986
4858,O[Si]1(CCN(CCCC(=O)c2ccc(F)cc2)CC1)c1ccc(Cl)cc1,0.3,CHEMBL2204343
4958,N[C@@H]1CCCN(C1)C1=NC=C(C#CCO)C(=O)N1Cc1ccccc1C#N,3.3,CHEMBL1650424
4975,CC[C@H](N1CC[C@@](CCCO)(OC1=O)c1ccccc1)c1ccc(cc1)-c1ccc(F)cc1,1.0,CHEMBL1829762
4977,O=C(CCc1ccccc1)N[C@@H](Cc1c[nH]c2ccccc12)C(=O)Nc1ccncc1,0.1,CHEMBL2431644
5059,Fc1cc(F)cc(c1)N1CCC(CC1)C(=O)Nc1ccc2OCC(=O)Nc2c1,0.3,CHEMBL449104
5087,C(CN1CCCC1)Oc1ccc2Nc3nccc(n3)-c3ccc(COC\C=C\COCc1c2)o3,1.0,CHEMBL2035185
5168,CNc1nc(NCc2ccc(NC(=O)c3ccc(Cl)cc3)cc2)c2cc(C)ccc2n1,0.1,CHEMBL568853
5189,O=C(N1CCN(CC1)c1ccccn1)c1cccc(c1)C#CCc1ccccc1,0.1,CHEMBL1645007
5192,CC(C)S(=O)(=O)c1cccc(Oc2cccc(c2)-n2c(C)nc3c(cccc23)C(F)(F)F)c1,0.5,CHEMBL594050
5222,CC(=O)n1cc(C(=O)NOCCO)c(Nc2ccc(I)cc2F)c1C,0.0,CHEMBL1169813
5267,COc1ccc(cc1)-c1ccc(cc1)[C@@]1(C[C@H](N(C1)C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)N[C@@]1(C[C@H]1C=C)C(=O)NS(=O)(=O)C1CC1)OC,1.4,CHEMBL2403730
5296,CCOc1cc(NC(=N)c2ccccn2)ccc1-c1ccc(o1)-c1ccc(NC(=N)c2ccccn2)cc1OCC,1.3,CHEMBL1276549
5304,CCC(=O)NCCCc1cc(OC)ccc1Cc1cccc(OC)c1,0.1,CHEMBL2326202
5317,Cc1ccc2c(NCc3ccc(NC(=O)c4ccc(F)cc4)cc3)nc(nc2c1)N1CCCC1,0.0,CHEMBL569077
5389,Cl.O=S(=O)(c1ccccc1)c1ccc2[C@@H]3CCNC[C@@H]3Oc2c1,0.7,CHEMBL1949759
5531,Cc1cc(c(C)n1-c1cccc(Cl)c1)-c1nnc2CCCCCn12,0.0,CHEMBL3102995
5590,OCc1cccc(c1)-c1nc(N2CCOCC2)c2ncn(C3CCN(Cc4ccccc4)CC3)c2n1,0.0,CHEMBL589142
5605,CCn1cnc(CN2CCN(CC2)c2cccn3cc(nc23)-c2ccc(cc2)C(C)(C)C)c1C,0.2,CHEMBL1088866
5629,Cc1cc(OC(=O)CCCCCO[N+]([O-])=O)n(n1)-c1ccccc1,0.0,CHEMBL2170574
5633,Oc1cc(CN\C=C2/C(=O)NC(=O)c3ccc(I)cc23)ccc1-c1ccoc1,0.5,CHEMBL504547
5670,O=C(C1CC1)N1CCC(CC1)Oc1ccc2OC3(CCN(CC3)C3CCC3)CCc2c1,0.7,CHEMBL2013053
5775,COc1ccccc1N1CCN(CC1)C(=O)c1cc(-c2ccc(Cl)cc2)n(C)n1,0.7,CHEMBL1760206
5787,COC(=O)NCC(O)CN1[C@H]2CC[C@@H]1C[C@@H](C2)NC(=O)C1=Cc2ccccc2N(C(C)C)C1=O,90.0,CHEMBL2087332
5795,COC(=O)Nc1ccc2c(c1)sc1ccc(cc21)S(=O)(=O)N[C@@H](C(C)C)C(O)=O,0.5,CHEMBL549970
5826,Cn1c(c(C2CCCC2)c2ccc(cc12)C(=O)NC(C)(C)C(=O)Nc1ccc(\C=C\C(O)=O)cc1)-c1ccccn1,1.4,CHEMBL2181786
5867,O=C(Nc1cccs1)Nc1ccc(cc1)-c1nc(N2CCOCC2)c2nnn(C3CC3)c2n1,0.3,CHEMBL601073
5878,CCCCOc1nc(N)c2NC(=O)CN(Cc3cccc(CN4CCCC4)c3)c2n1,0.1,CHEMBL2424780
5887,NS(=O)(=O)c1ccc(CNc2nc(NCC(F)(F)F)c3nc(ccc3n2)-c2ccc(cc2)-n2cncn2)cc1,6.6,CHEMBL2018280
5896,Cn1cnc2ccc(-c3ccc(Cl)cc3Cl)c(CN)c12,0.8,CHEMBL255552
5899,N[C@@H]1CCCN(C1)C1=NC=C(Cl)C(=O)N1Cc1ccccc1C#N,3.3,CHEMBL1650405
5963,Oc1c(cc([N+]([O-])=O)c2cccnc12)C(NC(=O)COc1ccccc1)c1ccccc1,0.1,CHEMBL521273
6015,Fc1ccc(Nc2c(cnc3c(Cl)cc(NCc4cnc[nH]4)cc23)C#N)cc1Cl,0.6,CHEMBL436817
6034,Cc1c(nn(C)c1-c1cccc(Cl)c1)C(=O)Nc1cccc(C)n1,0.9,CHEMBL2349536
6042,CC(C)Oc1nc(nc(n1)-c1ccc(NC(=O)Nc2ccc(cc2)C(=O)N2CCN(C)CC2)cc1)N1CCOCC1,0.3,CHEMBL1808985
6059,CN1CCC(CC1)(NC(=O)c1ccc2c(C3CCCCC3)c(-c3ccccn3)n(C)c2c1)C(=O)Nc1ccc(\C=C\C(O)=O)cc1,0.6,CHEMBL1778486
6093,Clc1ccc(CNC(=O)N2CCC(CC2)Oc2ncccn2)c(Cl)c1,0.6,CHEMBL589136
6130,Cc1csc(n1)C1=COc2cc(OCC3CC3)cc(C)c2C1=O,0.3,CHEMBL3133068
6148,Cn1c(Nc2ccc(cc2F)C#C)c(C(=O)NOCCO)c2CCC(=O)c12,2.5,CHEMBL2012901
6203,CCc1cc(-c2ccc(o2)C(F)(F)F)n(n1)-c1ccc2n(CC3=CNC(=O)C(C)=C3)c(nc2c1)-c1cc(ccc1O)C(=O)N1CCCC1,0.4,CHEMBL2204010
6265,CCCN(CCC)S(=O)(=O)c1ccc(\C=C\c2cncc(C#N)c2Nc2ccc3[nH]ccc3c2C)cc1,0.2,CHEMBL1079904
6314,N[C@@H](Cc1ccccc1)C(=O)OC[C@H]1O[C@H]([C@@H](O)[C@@H]1O)n1cnc2c(N)ncnc12,0.0,CHEMBL474055
6324,N[C@H]1CCCC[C@H]1Nc1cc2C=CNC(=O)c2c(Nc2cccc3c(Cl)c[nH]c23)n1,0.1,CHEMBL3262623
6414,CCc1cc(-c2ccc(o2)C(F)(F)F)n(n1)-c1ccc2n(CC3=CNC(=O)C=C3)c(nc2c1)-c1cc(ccc1O)C(=O)N1CCCC1,0.8,CHEMBL2204009
6417,Cn1cnc2ccc(-c3ccccc3)c(CN)c12,0.8,CHEMBL255769
6503,O=C(NCc1ccccc1)c1ccccc1C(=O)N1CCCC1,0.3,CHEMBL2159746
6507,Cc1noc(C)c1-c1ccc(cc1)-c1nc(C)c([C@H](OC(C)(C)C)C(O)=O)c(-c2ccc(Cl)cc2)c1C,2.7,CHEMBL3287925
