,SMILES,STABILITY_SCORE,CHEMBL_ID
669,ONC(=O)\C=C\c1cccc(c1)S(=O)(=O)Nc1ccccc1,6.8,CHEMBL408513
685,O=C(N[C@@H](C1CCCCC1)c1cn(nn1)C1(CC1)C#N)c1cccnc1,1.5,CHEMBL2207589
704,COc1ccc(c(OC)n1)-c1cc(ccc1OC)C1=Nc2c(nn(CCO)c2C(=O)NC1)C(C)(C)C,0.9,CHEMBL2387427
716,CS(=O)(=O)Nc1ccc2NC(=NS(=O)(=O)c2c1)C1=C(O)[C@H]2[C@@H]3CC[C@@H](C3)[C@H]2N(Cc2ccc(F)cc2)C1=O,0.3,CHEMBL1076264
720,COc1ccc2[nH]cc(CCNC(C)=O)c2c1,1.2,CHEMBL45
722,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(cc3)S(=O)(=O)NCc3cccnc3)sc2n1,0.0,CHEMBL577785
726,OC1(CNC(=O)c2cc(ccc2Cl)-c2cc[nH]n2)CCCCCC1,0.2,CHEMBL549618
745,OCc1ccc(NS(=O)(=O)c2ccc(cc2)-c2ccc(F)cc2F)cc1CO,0.2,CHEMBL2322477
756,CN(C)CCCNC(=O)c1ccc2OCC(Cc2c1)c1nc2ccc(cc2s1)-c1cn[nH]c1,0.6,CHEMBL1079921
766,CC(C)CN1C(=O)CN(Cc2ccc(cc2)-c2ccc(F)c(CN3CCS(=O)(=O)CC3)n2)C1=O,0.3,CHEMBL1835220
780,Clc1ccccc1CC(N1CCNCC1)c1ccccc1,2.0,CHEMBL213287
812,O=C(NC1CCNC1)c1cn2ccnc2c(n1)N1CCN(CC1)c1ccccn1,2.0,CHEMBL212980
826,CCc1cc(CC)nc(OCCCn2c3CCCC(=O)c3c3cc(ccc23)-c2nc(C)no2)n1,0.1,CHEMBL2179485
830,Cc1[nH]c2ccccc2c1CC(=O)N1Cc2ccc(\C=C\C(=O)NO)cc2C1,2.9,CHEMBL1808625
832,CN1CCN(CC1)C(=O)c1cc2cc(Cl)sc2[nH]1,0.9,CHEMBL364400
834,Nc1ncccc1-c1nc2cc(cnc2n1-c1ccc(CNC(=O)c2ccccc2)cc1)-c1cccnc1,0.5,CHEMBL2177831
840,C(CN1CCCCC1)Oc1ccc2Nc3nccc(n3)-c3cccc(COCC=CCOCc1c2)c3,1.0,CHEMBL2181331
852,Fc1ccc(cc1)N1N=C(C=CC1=O)c1ccc(cc1)C(=O)N1CCC[C@H]1CN1CCCC1,0.7,CHEMBL1823411
854,CS(=O)(=O)c1cccc(Oc2cccc(c2)-n2c(nc3c(cccc23)C(F)(F)F)-c2ccccc2)c1,0.2,CHEMBL595224
858,C(Sc1nc2ccccc2[nH]1)c1ccccn1,2.0,CHEMBL296580
870,CN[C@H]1CC[C@@H](c2ccc(Cl)c(Cl)c2)c2ccc(cc12)S(N)(=O)=O,2.0,CHEMBL383706
892,CN(C)CCNC(=O)c1ccc2OCC(Cc2c1)C(=O)Nc1ccc(cc1)-c1cn[nH]c1,0.6,CHEMBL481685
904,Cn1c(c(C2CCCC2)c2ccc(cc12)C(=O)NC1(CCC1)C(=O)Nc1ccc(\C=C\C(O)=O)cc1)-c1ccc(Cl)cc1,5.0,CHEMBL2181775
923,CN(Cc1ccccc1)C(=O)[C@@H](NC(=O)c1cc2cc(NC(=O)c3ccccc3-c3ccc(cc3)C(F)(F)F)ccc2n1C)c1ccccc1,6.2,CHEMBL410414
934,CC(C)[C@@]1(CC[C@H](C1)NC1CCOCC1F)C(=O)N1C[C@@H]2C[C@H]1CN2C(=O)OC1CCCC1,0.3,CHEMBL1684712
938,COc1ccc(cn1)-c1cc(cnc1N)-c1ccc(cc1)C(N)=O,4.2,CHEMBL2181479
957,Clc1ccc(cc1)[C@H](NC(=O)c1ccsc1)c1cn(nn1)C1(CC1)C#N,1.1,CHEMBL2207577
964,COc1cccc2c(cn(CC3CCCCC3)c12)C(=O)N1CCN2CCCC[C@@H]2C1,0.1,CHEMBL1288054
979,CS(=O)(=O)Nc1ccc2NC(=NS(=O)(=O)c2c1)C1=C(O)[C@@H]2[C@@H]3CC[C@@H](C3)[C@@H]2N(CC2CCCCC2)C1=O,0.3,CHEMBL1076304
993,COc1ccc(C[C@H](N)C2=Nc3ccc(cc3C(=O)N2)-c2cn[nH]c2)cc1,0.3,CHEMBL2333909
997,CS(=O)(=O)Nc1ccc2NC(=NS(=O)(=O)c2c1)C1=C(O)C2(CCC2)CN(Cc2ccc(F)cc2)C1=O,1.0,CHEMBL568620
1002,CN(Cc1ccccc1)C(=O)[C@@H](NC(=O)c1cc2cc(NC(=O)c3ccccc3-c3ccc(cc3)C(F)(F)F)ccc2n1C)c1ccccc1,0.8,CHEMBL410414
1016,COc1cc(Oc2ccc(cc2C=C)[C@H](NC(=O)OC(C)(C)C)C(=O)Nc2ccccc2C(=O)NS(=O)(=O)CCCC=C)nc(n1)-c1ccccc1,0.3,CHEMBL3125171
1021,COc1ccc(F)cc1-c1ccc2NC(C)(C)C=C(CSCCc3ccccc3)c2c1,0.3,CHEMBL379024
1032,NC1CN(CC1c1cc(F)c(F)cc1F)c1cc(ncn1)-c1ccccc1,3.0,CHEMBL246782
1036,Cc1nn(CCO)c(C)c1Cc1cc(Cl)cc(Cl)c1,0.7,CHEMBL574694
1041,Oc1ccc2[nH]cc(C[C@H](NC(=O)c3ccc4n(C5CCCCC5)c(nc4c3)-c3ccoc3)c3cscn3)c2c1,26.0,CHEMBL376487
1043,C[C@@H]1[C@@H]2NC[C@@H](C)C[C@H]2O[C@]11CC[C@H]2[C@@H]3CC[C@@H]4c5c[nH]nc5CC[C@]4(C)[C@H]3CC2=C(C)C1,0.5,CHEMBL549326
1047,CCCOC(=O)N[C@H]1CCCCC\C=C/[C@@H]2C[C@]2(NC(=O)[C@@H]2C[C@H](CN2C1=O)Oc1cc(OCC)nc2c(C)c(OC)ccc12)C(=O)NS(=O)(=O)C1CC1,0.3,CHEMBL3120773
1052,OC(=O)c1cc(Oc2ccccc2)ccc1NS(=O)(=O)c1ccc(Br)cc1F,0.5,CHEMBL2375371
1060,CC(C)CCN1N=C(CC(C)(C)C)C(O)=C(C1=O)C1=NS(=O)(=O)c2cc(NS(C)(=O)=O)ccc2N1,0.4,CHEMBL257568
1065,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(cc3)S(N)(=O)=O)sc2n1,0.4,CHEMBL573294
1076,COc1ccc2nc(NC(=O)C(CC3CCCC3)c3ccc(cc3)S(=O)(=O)N(C)Cc3nccn3C)sc2n1,0.0,CHEMBL575096
1093,COC(=O)[C@H]1[C@@H](O)[C@@]2(O)c3c(O[C@]2([C@@H]1c1ccccc1)c1ccc(OC)cc1)cc(O[C@H]1COC[C@H](CO)O1)cc3OC,3.0,CHEMBL2170722
1094,Cn1c(c(C2CCCC2)c2ccc(cc12)C(=O)NC1(CCCC1)C(=O)Nc1ccc(\C=C\C(O)=O)cc1)-c1ccc(Cl)cn1,5.0,CHEMBL2181621
1103,CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(cc1)N1CCC(CC1)c1ccc(OC(F)(F)F)cc1,2.0,CHEMBL3298910
1115,CC(C)CNc1cc(nc(N)n1)N1CCN(C)CC1,2.0,CHEMBL1771000
1122,Br.CN1C(=N)N(CCOc2ccc(Cl)cc2)c2cccc(C)c12,1.0,CHEMBL3235779
1135,Oc1c(Cl)cc(Cl)c2cccnc12,0.8,CHEMBL1200596
1146,CCc1nc2cc(Cl)ccn2c1C(=O)NCc1ccc(cc1)N1CCC(CC1)c1ccc(Cl)cc1,1.1,CHEMBL3298907
1149,FC(F)(F)CCOc1ccc(cn1)C(=O)NCc1ccc(cc1Cl)-n1cnnn1,5.0,CHEMBL567294
1161,NCCCCN(C[C@H]1Cc2ccccc2CN1)[C@H]1CCCc2cccnc12,1.0,CHEMBL3091687
1179,CC(C(O)=O)c1cccc(c1)C(=N/O)\c1ccccc1,83.6,CHEMBL201607
1182,Cn1c(c(C2CCCCC2)c2ccc(cc12)C(=O)NC(C)(C)C(=O)Nc1ccc(\C=C\C(O)=O)cc1)-c1ccc(cn1)C(F)(F)F,0.6,CHEMBL1778756
1183,CN1C[C@@H]2CCC[C@@]2(C1)c1ccc2ccccc2c1,0.6,CHEMBL1813483
1211,COC[C@H]1C[C@H](CN(Cc2nc(oc2C)-c2ccccc2)C1)C(=O)NC[C@H]1CCCO1,0.4,CHEMBL1780106
1213,OCCONC(=O)C1=C2CCCN2C(=O)C(Cl)=C1Nc1ccc(I)cc1F,0.8,CHEMBL2012909
1219,CCN(CC)CCNC(=O)c1c(C)[nH]c(\C=C2/C(=O)Nc3ccc(F)cc23)c1C,0.5,CHEMBL535
1235,Cc1nc(ccc1N1CC[C@@H](O)C1=O)N1C=C(Cl)C(OC2CCN(CC2)c2ncc(Cl)cn2)=CC1=O,1.6,CHEMBL3287202
1236,Cc1[nH]ncc1-c1ccc2nc(oc2c1)C1COc2ccccc2C1,1.2,CHEMBL508975
1237,CC(C)C(=O)N\C(Nc1ccc(Cl)c(Cl)c1)=N\c1nccn1Cc1ccccc1,0.3,CHEMBL1828787
1255,CNC(=O)c1ccc(cc1)C(N1CCCN(CC1)C1CCC1)c1nnnn1Cc1ccccc1,0.6,CHEMBL1221429
1266,CC(C)(C)c1ccc(cc1)C(=O)Nc1ccc(nc1)C(F)(F)F,0.7,CHEMBL2386155
1293,FC(F)Oc1ccccc1CC(N1CCNCC1)c1cccc(F)c1,1.9,CHEMBL1084577
1324,CCc1nc2cc(Cl)ccn2c1C(=O)NCc1ccc(cc1)-c1ccc(C)cc1,0.4,CHEMBL3298337
1326,CN(C)CCOc1cc(ccc1NC(=O)C1COc2ccc(Cl)cc2C1)-c1cn[nH]c1,1.0,CHEMBL481553
1332,CC(C)CC[C@]1(C)CN(C2CCCCC2)C(=O)C(=C1O)C1=NS(=O)(=O)c2cc(NS(C)(=O)=O)ccc2N1,0.1,CHEMBL566265
1342,CC(=O)Nc1cccc(c1)-c1ccc2nc(-c3cccnc3N)n(-c3ccc(CNC(=O)c4cccc(F)c4)cc3)c2n1,0.5,CHEMBL2177836
1348,CCCCc1nc2cc(ccc2n1CCN1CCCC1)C(=O)NC(=O)NCCCCCC(=O)NO,0.5,CHEMBL1084624
1354,CS(=O)(=O)c1ccccc1-c1ccc(NC(=O)c2cc(nn2-c2cccc(CN)c2)C(F)(F)F)c(F)c1,2.1,CHEMBL176140
1372,OC[C@@H](O)CONC(=O)C1=C2CCCN2C(=O)C(F)=C1Nc1ccc(I)cc1F,3.3,CHEMBL2012905
1376,OCCCCn1c(CN2C(=O)N(CC(F)(F)F)c3ccncc23)nc2ccccc12,0.2,CHEMBL243026
1380,COc1ccc2[nH]c(SCc3ccc(OCc4ccccc4)cc3)nc2c1,0.3,CHEMBL2018926
1392,CSC1=C(\C(=N\C(C)=O)N2C=CC=CC2=N1)S(=O)(=O)c1ccccc1,0.7,CHEMBL3113356
1398,COC(=O)Nc1ccc2c(c1)sc1ccc(cc21)S(=O)(=O)N[C@H](C(C)C)C(O)=O,0.5,CHEMBL561310
1409,Cc1c(nn(C)c1-c1ccc(F)cc1)C(=O)Nc1cc(C)ccn1,1.5,CHEMBL2349553
1416,Cc1cc(\C=C\C#N)cc(C)c1Nc1ccnc(Nc2ccc(cc2)C#N)n1,0.6,CHEMBL175691
1428,CC(C)CC[C@@]1(C)CN(Cc2ccc(F)cc2)C(=O)C(=C1O)C1=NS(=O)(=O)c2cc(NS(C)(=O)=O)ccc2N1,0.1,CHEMBL566504
1429,CCCC1=NN(CCC(C)C)C(=O)C(=C1O)C1=NS(=O)(=O)c2cc(NS(C)(=O)=O)ccc2N1,0.1,CHEMBL410688
1448,Cc1cc(Nc2ccc(cc2)C(F)(F)F)n2ccnc2n1,6.1,CHEMBL2172226
1460,Cn1c(-c2nccs2)c(C2CCCCC2)c2ccc(cc12)C(=O)NC(C)(C)C(=O)Nc1ccc(\C=C\C(O)=O)cc1,0.5,CHEMBL1778591
1466,Cn1ccc2cc(ccc12)C(N1CCCN(CC1)C1CCC1)c1nnnn1Cc1ccccc1,0.1,CHEMBL1222663
1490,Clc1cc2C(=O)NC=Cc2cc1NC(=O)C1CNCC1c1ccc(Br)cc1,4.0,CHEMBL1084653
1509,CCNC(=O)Nc1ccc2c(c1)sc1cc(ccc21)S(=O)(=O)N[C@@H](C(C)C)C(O)=O,0.5,CHEMBL551110
1515,CC1=CN=C(NCC(c2ccccc2)c2ccccc2)C(=O)N1CC(=O)NCCONC(N)=N,0.1,CHEMBL1087038
1524,CN1C(=O)C=C(N2CCC[C@@H](N)C2)N(Cc2cc(Cl)ccc2Cl)C1=O,2.8,CHEMBL1650444
1528,Cc1c(nn(C)c1-c1ccc(F)cc1)C(=O)Nc1ccc(F)c(C)n1,3.5,CHEMBL2346713
1529,CCc1nc2ccc(Cl)cn2c1C(=O)NCc1ccc(cc1)-c1ccccc1Cl,0.6,CHEMBL3298219
1530,O=C(Nc1ccncc1)[C@H](Cc1c[nH]c2ccc(OCc3ccccc3)cc12)NC(=O)C1CCCCC1,0.1,CHEMBL2429886
1542,OC(=O)c1cccc(NS(=O)(=O)c2ccc(cc2)-c2ccc(Cl)cc2Cl)c1,2.2,CHEMBL2322457
1555,CCCCCC1=C(Cl)N=C(NC(=O)NC(C)(C)C)C(=O)N1CC(=O)Nc1ccccc1C(=O)NS(=O)(=O)c1ccc(cc1)C(F)(F)F,0.7,CHEMBL3125633
1556,CN(C)CCOc1cc(ccc1NC(=O)C1NCCc2ccccc12)-c1cn[nH]c1,0.2,CHEMBL1215091
1560,[O-][N+](=O)c1ccccc1NC(=O)CSc1nnnn1-c1cccc2ccccc12,0.1,CHEMBL207900
1561,Clc1ccccc1Nc1ccc2n(ncc2c1)-c1cccc(c1)C(=O)NCCCN1CCOCC1,0.1,CHEMBL2376919
1566,COc1ccc(CCN2[C@H](CN(NS(=O)(=O)CC#N)C2=O)c2ccc(OC)cc2)cc1,0.3,CHEMBL570815
1583,Cc1noc(n1)[C@H]1C[C@@H](CN(Cc2nc(oc2C)-c2ccccc2)C1)C(=O)NCc1cccc(C)n1,0.1,CHEMBL1780100
1587,Cc1ccc(cc1)-c1ccc(cc1)S(=O)(=O)Nc1cccc(CO)c1,0.2,CHEMBL2322491
1588,O=C(Cc1ccc(cc1)-c1ccccc1)NCc1ccccc1,0.2,CHEMBL1521217
1592,COc1ccc(CCNC2=NC=C(C)N(CC(=O)NCCONC(N)=N)C2=O)cc1,0.5,CHEMBL1083191
1613,CC(C)CCN1N=C(\C=C(/C)C(F)(F)F)C(O)=C(C1=O)C1=NS(=O)(=O)c2cc(NS(C)(=O)=O)ccc2N1,0.2,CHEMBL258899
1622,Oc1nc(OCc2ccccc2Cl)c2cc(F)ccc2c1C#N,0.1,CHEMBL1911709
1625,COc1cccc(CN([C@H]2CCNC2)C2CCOCC2)c1C,1.6,CHEMBL247538
1627,COc1ccc(cc1)-c1cnc(nc1)N1CC(N)C(C1)c1ccc(Cl)cc1Cl,3.0,CHEMBL245356
1652,COc1ccc(OC)c(c1)-c1nc(cs1)[C@@H]1C[C@H](N(C1)C(=O)[C@@H](NC(=O)OC1CCCC1)C(C)(C)C)C(=O)N[C@@]1(C[C@H]1C=C)C(=O)NS(=O)(=O)C1(C)CC1,0.9,CHEMBL2403911
1655,CN1c2cc(ccc2[S+]([O-])c2ccccc2C1=O)C(=O)NCCc1cccs1,0.4,CHEMBL3234544
1686,CN(C)CCN1C=NC2=C(C(Nc3ccc(I)cc3F)=CC(=O)N2C)C1=O,0.5,CHEMBL1684066
1689,Cc1ccc(c(C)c1)S(=O)(=O)N1CCC(CC1)C(=O)Nc1cccc2cccnc12,0.2,CHEMBL2313203
1732,Nc1ccc(cn1)C(=O)NCc1ccc(Cl)cc1Cl,0.8,CHEMBL567109
1776,COc1ccc(cc1)N1CCN(CCC(OC(N)=O)c2ccccc2)CC1,2.1,CHEMBL2158724
1778,COC[C@@H]1C[C@H](CN(Cc2nc(oc2C)-c2ccccc2)C1)C(=O)NCC1CCOCC1,0.1,CHEMBL1780085
1780,CNC(=O)c1ccc(OC2CCN(CC2)C(=O)NCc2ccc(Cl)cc2Cl)cc1,0.3,CHEMBL592743
1783,C[C@@H]1CN(CCN1S(=O)(=O)c1ccc(cc1)N1CCCCC1)c1ccc(F)cc1C(F)(F)F,0.5,CHEMBL549954
1794,CS(=O)(=O)Nc1ccc2NC(=NS(=O)(=O)c2c1)C1=C(O)C(=NN(Cc2ccccn2)C1=O)c1cccs1,1.0,CHEMBL256324
